Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
395.969,TraderOne,Tick,2318,2330,-12,12,151900,152300,30918,-100418,-96818,OK
396.234,TraderOne,Tick,2318,2330,-12,12,151900,152300,30918,-100418,-96818,OK
396.484,TraderOne,Tick,2318,2330,-12,12,151900,152300,30918,-100418,-96818,OK
396.719,TraderOne,Tick,2318,2330,-12,12,151900,152300,30918,-100418,-96818,OK
397.047,TraderOne,Tick,2318,2330,-12,12,151900,151700,30918,-100418,-102818,OK
397.219,TraderOne,Tick,2318,2330,-12,12,151900,151400,30918,-100418,-104018,OK
397.484,TraderOne,Tick,2318,2340,-22,22,151900,151400,31222,-95722,-102322,OK
397.766,TraderOne,Tick,2318,2350,-32,32,151800,151400,31526,-92026,-101626,OK
397.984,TraderOne,Tick,2318,2350,-32,32,151800,151400,31526,-92026,-101626,OK
398.281,TraderOne,Tick,2318,2360,-42,42,151600,151400,31829,-88329,-96729,OK
398.531,TraderOne,Tick,2328,2360,-32,32,151600,151100,31677,-94177,-103777,OK
398.781,TraderOne,Tick,2328,2360,-32,32,151600,151100,31677,-94177,-103777,OK
399.047,TraderOne,Tick,2328,2360,-32,32,151600,151200,31677,-94177,-103777,OK
399.266,TraderOne,Tick,2328,2360,-32,32,151600,151200,31677,-94177,-103777,OK
399.5,TraderOne,Tick,2328,2360,-32,32,151600,151200,31677,-94177,-103777,OK
399.734,TraderOne,Tick,2328,2360,-32,32,151400,151200,31677,-94177,-100577,OK
399.969,TraderOne,Tick,2328,2360,-32,32,151400,151200,31677,-94177,-100577,OK
400.203,TraderOne,Tick,2328,2360,-32,32,151400,151200,31677,-94177,-100577,OK
400.563,TraderOne,Tick,2328,2360,-32,32,151400,151200,31677,-94177,-100577,OK
400.797,TraderOne,Tick,2328,2360,-32,32,151400,151000,31677,-94177,-103777,OK
400.969,TraderOne,Tick,2328,2360,-32,32,151400,151000,31677,-94177,-103777,OK
401.219,TraderOne,Tick,2328,2360,-32,32,151300,151000,31677,-94177,-103777,OK
401.531,TraderOne,Tick,2328,2360,-32,32,151300,151000,31677,-94177,-103777,OK
401.75,TraderOne,Tick,2328,2360,-32,32,151300,151000,31677,-94177,-103777,OK
402.063,TraderOne,Tick,2328,2360,-32,32,151300,151000,31677,-94177,-103777,OK
402.266,TraderOne,Tick,2328,2360,-32,32,151300,150900,31677,-94177,-103777,OK
402.453,TraderOne,Tick,2328,2370,-42,42,151400,150900,31980,-90480,-103080,OK
402.703,TraderOne,Tick,2328,2370,-42,42,151400,150900,31980,-90480,-103080,OK
402.984,TraderOne,Tick,2328,2370,-42,42,151400,150900,31980,-90480,-103080,OK
403.25,TraderOne,Tick,2328,2380,-52,52,151400,150900,31829,-85329,-100929,OK
403.516,TraderOne,Tick,2328,2380,-52,52,151400,150900,31829,-85329,-100929,OK
403.781,TraderOne,Tick,2328,2380,-52,52,151400,150900,31829,-85329,-100929,OK
